system:index,analysis_area_km2,buffer_radius_m,built_percent_5km2,lat,lon,pervious_percent_5km2,recharge_recommended,.geo
18781,5,1262,0.0,30.32513871509714,69.62531848437389,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.62531848437389,30.32513871509714]}"
18782,5,1262,0.0,30.32513871509714,69.67531871308799,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.67531871308799,30.32513871509714]}"
18783,5,1262,0.0,30.32513871509714,69.72531894180209,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.72531894180209,30.32513871509714]}"
18784,5,1262,0.0,30.32513871509714,69.77531917051617,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.77531917051617,30.32513871509714]}"
18785,5,1262,0.0,30.32513871509714,69.82531939923027,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.82531939923027,30.32513871509714]}"
18786,5,1262,0.09581842909835915,30.32513871509714,69.87531962794436,99.90418157090164,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.87531962794436,30.32513871509714]}"
18787,5,1262,0.0,30.32513871509714,69.92531985665845,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.92531985665845,30.32513871509714]}"
18788,5,1262,0.0,30.32513871509714,69.97532008537254,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.97532008537254,30.32513871509714]}"
18789,5,1262,0.0,30.32513871509714,70.02532031408664,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.02532031408664,30.32513871509714]}"
18790,5,1262,0.0,30.32513871509714,70.07532054280072,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.07532054280072,30.32513871509714]}"
18791,5,1262,0.0,30.32513871509714,70.12532077151482,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.12532077151482,30.32513871509714]}"
18792,5,1262,0.0,30.32513871509714,70.17532100022892,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.17532100022892,30.32513871509714]}"
18793,5,1262,0.0,30.32513871509714,70.225321228943,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.225321228943,30.32513871509714]}"
18794,5,1262,0.0,30.32513871509714,70.2753214576571,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.2753214576571,30.32513871509714]}"
18795,5,1262,0.0,30.32513871509714,70.3253216863712,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.3253216863712,30.32513871509714]}"
18796,5,1262,0.11323996166169717,30.32513871509714,70.37532191508528,99.88676003833831,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.37532191508528,30.32513871509714]}"
18797,5,1262,0.05226458697790582,30.32513871509714,70.42532214379938,99.94773541302209,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.42532214379938,30.32513871509714]}"
18798,5,1262,0.0,30.32513871509714,70.47532237251347,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.47532237251347,30.32513871509714]}"
18799,5,1262,0.3049925675056184,30.32513871509714,70.52532260122756,99.69500743249438,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.52532260122756,30.32513871509714]}"
18800,5,1262,0.0,30.32513871509714,70.57532282994165,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.57532282994165,30.32513871509714]}"
18801,5,1262,4.484685072322246,30.32513871509714,70.62532305865575,95.51531492767775,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.62532305865575,30.32513871509714]}"
18802,5,1262,8.20546500383752,30.32513871509714,70.67532328736984,91.79453499616248,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.67532328736984,30.32513871509714]}"
18803,5,1262,39.68478956764525,30.32513871509714,70.72532351608393,60.31521043235475,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.72532351608393,30.32513871509714]}"
18804,5,1262,0.0015781838424308461,30.32513871509714,70.77532374479803,99.99842181615757,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.77532374479803,30.32513871509714]}"
18805,5,1262,1.2306363962000295,30.32513871509714,70.82532397351211,98.76936360379997,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.82532397351211,30.32513871509714]}"
18806,5,1262,4.301779476327859,30.32513871509714,70.87532420222621,95.69822052367215,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.87532420222621,30.32513871509714]}"
18807,5,1262,21.379324621293534,30.32513871509714,70.92532443094031,78.62067537870647,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.92532443094031,30.32513871509714]}"
18808,5,1262,61.544882008220355,30.32513871509714,70.97532465965439,38.455117991779645,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.97532465965439,30.32513871509714]}"
18809,5,1262,38.23512452417077,30.32513871509714,71.02532488836849,61.76487547582923,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.02532488836849,30.32513871509714]}"
18810,5,1262,21.647323871916637,30.32513871509714,71.07532511708258,78.35267612808336,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.07532511708258,30.32513871509714]}"
18811,5,1262,20.966001435124372,30.32513871509714,71.12532534579667,79.03399856487563,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.12532534579667,30.32513871509714]}"
18812,5,1262,32.13889508700584,30.32513871509714,71.17532557451077,67.86110491299416,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.17532557451077,30.32513871509714]}"
18813,5,1262,17.267666588395123,30.32513871509714,71.22532580322486,82.73233341160488,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.22532580322486,30.32513871509714]}"
18814,5,1262,3.461237277002966,30.32513871509714,71.27532603193895,96.53876272299703,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.27532603193895,30.32513871509714]}"
18815,5,1262,3.17563068159653,30.32513871509714,71.32532626065304,96.82436931840347,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.32532626065304,30.32513871509714]}"
18816,5,1262,5.349134686141524,30.32513871509714,71.37532648936714,94.65086531385847,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.37532648936714,30.32513871509714]}"
18817,5,1262,3.6770220690463713,30.32513871509714,71.42532671808122,96.32297793095363,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.42532671808122,30.32513871509714]}"
18818,5,1262,9.44444584879264,30.32513871509714,71.47532694679532,90.55555415120736,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.47532694679532,30.32513871509714]}"
18819,5,1262,51.23429689996873,30.32513871509714,71.52532717550942,48.76570310003127,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.52532717550942,30.32513871509714]}"
18820,5,1262,11.87455596447948,30.32513871509714,71.5753274042235,88.12544403552052,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.5753274042235,30.32513871509714]}"
18821,5,1262,18.570089797410805,30.32513871509714,71.6253276329376,81.4299102025892,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.6253276329376,30.32513871509714]}"
18822,5,1262,15.098836091559912,30.32513871509714,71.6753278616517,84.90116390844008,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.6753278616517,30.32513871509714]}"
18823,5,1262,27.060009719152273,30.32513871509714,71.72532809036578,72.93999028084772,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.72532809036578,30.32513871509714]}"
18824,5,1262,15.807902369584975,30.32513871509714,71.77532831907988,84.19209763041502,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.77532831907988,30.32513871509714]}"
18825,5,1262,18.799115478168734,30.32513871509714,71.82532854779397,81.20088452183127,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.82532854779397,30.32513871509714]}"
18826,5,1262,21.53373160550901,30.32513871509714,71.87532877650806,78.46626839449098,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.87532877650806,30.32513871509714]}"
18827,5,1262,42.91730813191884,30.32513871509714,71.92532900522215,57.08269186808116,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92532900522215,30.32513871509714]}"
18828,5,1262,12.634829667859272,30.32513871509714,71.97532923393625,87.36517033214074,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.97532923393625,30.32513871509714]}"
18829,5,1262,20.158579465109106,30.32513871509714,72.02532946265033,79.84142053489089,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.02532946265033,30.32513871509714]}"
18830,5,1262,1.388229508642479,30.32513871509714,72.07532969136443,98.61177049135752,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.07532969136443,30.32513871509714]}"
18831,5,1262,7.008067672611006,30.32513871509714,72.12532992007853,92.991932327389,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.12532992007853,30.32513871509714]}"
18832,5,1262,21.129178792847917,30.32513871509714,72.17533014879261,78.87082120715209,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.17533014879261,30.32513871509714]}"
18833,5,1262,19.341290704245008,30.32513871509714,72.22533037750671,80.65870929575499,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.22533037750671,30.32513871509714]}"
18834,5,1262,0.5999353149583546,30.32513871509714,72.2753306062208,99.40006468504164,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.2753306062208,30.32513871509714]}"
18835,5,1262,3.0040251933089572,30.32513871509714,72.32533083493489,96.99597480669104,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.32533083493489,30.32513871509714]}"
18836,5,1262,8.374134448730445,30.32513871509714,72.37533106364899,91.62586555126956,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.37533106364899,30.32513871509714]}"
18837,5,1262,12.485032857003679,30.32513871509714,72.42533129236308,87.51496714299633,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.42533129236308,30.32513871509714]}"
18838,5,1262,8.844428591251022,30.32513871509714,72.47533152107717,91.15557140874898,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.47533152107717,30.32513871509714]}"
18839,5,1262,9.956946324942722,30.32513871509714,72.52533174979126,90.04305367505728,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.52533174979126,30.32513871509714]}"
18840,5,1262,8.886012021129105,30.32513871509714,72.57533197850536,91.1139879788709,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.57533197850536,30.32513871509714]}"
18841,5,1262,8.06086796534741,30.32513871509714,72.62533220721944,91.93913203465259,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.62533220721944,30.32513871509714]}"
18842,5,1262,15.441678118190655,30.32513871509714,72.67533243593354,84.55832188180935,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.67533243593354,30.32513871509714]}"
18843,5,1262,11.491650759007307,30.32513871509714,72.72533266464764,88.50834924099269,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72533266464764,30.32513871509714]}"
18844,5,1262,14.858799003462309,30.32513871509714,72.77533289336172,85.14120099653769,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.77533289336172,30.32513871509714]}"
18845,5,1262,13.173614566476152,30.32513871509714,72.82533312207582,86.82638543352385,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.82533312207582,30.32513871509714]}"
18846,5,1262,11.995456191028538,30.32513871509714,72.87533335078992,88.00454380897146,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.87533335078992,30.32513871509714]}"
18847,5,1262,23.080130425081215,30.32513871509714,72.925333579504,76.91986957491878,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.925333579504,30.32513871509714]}"
18848,5,1262,18.023425302275122,30.32513871509714,72.9753338082181,81.97657469772489,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.9753338082181,30.32513871509714]}"
18849,5,1262,16.001007851430458,30.32513871509714,73.0253340369322,83.99899214856954,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.0253340369322,30.32513871509714]}"
18850,5,1262,6.045701387730774,30.32513871509714,73.07533426564628,93.95429861226923,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.07533426564628,30.32513871509714]}"
18851,5,1262,11.842030560920739,30.32513871509714,73.12533449436037,88.15796943907927,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.12533449436037,30.32513871509714]}"
18852,5,1262,9.05437853580179,30.32513871509714,73.17533472307447,90.94562146419821,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.17533472307447,30.32513871509714]}"
18853,5,1262,4.363452571377115,30.32513871509714,73.22533495178855,95.63654742862289,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.22533495178855,30.32513871509714]}"
18854,5,1262,10.394916253093687,30.32513871509714,73.27533518050265,89.60508374690632,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.27533518050265,30.32513871509714]}"
18855,5,1262,9.28068141548361,30.32513871509714,73.32533540921675,90.71931858451639,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.32533540921675,30.32513871509714]}"
18856,5,1262,37.66050953268687,30.32513871509714,73.37533563793083,62.33949046731313,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.37533563793083,30.32513871509714]}"
18857,5,1262,9.762006883621865,30.32513871509714,73.42533586664493,90.23799311637814,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.42533586664493,30.32513871509714]}"
18858,5,1262,11.769725366652725,30.32513871509714,73.47533609535903,88.23027463334728,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.47533609535903,30.32513871509714]}"
18859,5,1262,6.292430770677044,30.32513871509714,73.52533632407311,93.70756922932296,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.52533632407311,30.32513871509714]}"
18860,5,1262,3.910409336956375,30.32513871509714,73.5753365527872,96.08959066304362,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.5753365527872,30.32513871509714]}"
18861,5,1262,3.3851472485012177,30.32513871509714,73.6253367815013,96.61485275149879,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.6253367815013,30.32513871509714]}"
18862,5,1262,0.0,30.375138943811233,66.37530361795788,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.37530361795788,30.375138943811233]}"
18863,5,1262,0.0,30.375138943811233,66.42530384667197,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.42530384667197,30.375138943811233]}"
18864,5,1262,0.0,30.375138943811233,66.47530407538606,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.47530407538606,30.375138943811233]}"
18865,5,1262,0.0,30.375138943811233,66.52530430410016,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.52530430410016,30.375138943811233]}"
18866,5,1262,0.0,30.375138943811233,66.57530453281424,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.57530453281424,30.375138943811233]}"
18867,5,1262,0.0,30.375138943811233,66.62530476152834,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.62530476152834,30.375138943811233]}"
18868,5,1262,0.0,30.375138943811233,66.67530499024244,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.67530499024244,30.375138943811233]}"
18869,5,1262,0.0,30.375138943811233,66.72530521895652,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.72530521895652,30.375138943811233]}"
18870,5,1262,0.0,30.375138943811233,66.77530544767062,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.77530544767062,30.375138943811233]}"
18871,5,1262,0.0,30.375138943811233,66.82530567638472,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.82530567638472,30.375138943811233]}"
18872,5,1262,0.0,30.375138943811233,66.8753059050988,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.8753059050988,30.375138943811233]}"
18873,5,1262,0.0,30.375138943811233,66.9253061338129,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.9253061338129,30.375138943811233]}"
18874,5,1262,4.720131439835283,30.375138943811233,66.975306362527,95.27986856016472,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.975306362527,30.375138943811233]}"
18875,5,1262,0.0,30.375138943811233,67.02530659124108,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.02530659124108,30.375138943811233]}"
18876,5,1262,0.0,30.375138943811233,67.07530681995517,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.07530681995517,30.375138943811233]}"
18877,5,1262,0.0,30.375138943811233,67.12530704866927,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.12530704866927,30.375138943811233]}"
18878,5,1262,0.0,30.375138943811233,67.17530727738335,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.17530727738335,30.375138943811233]}"
18879,5,1262,0.0,30.375138943811233,67.22530750609745,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.22530750609745,30.375138943811233]}"
